Player,salary,inf_adj_salary,year
Brandon Ingram,29467800.0,32137511.0,2022
Jayson Tatum,28103500.0,30649609.0,2022
Bam Adebayo,28103500.0,30649609.0,2022
De'Aaron Fox,28103500.0,30649609.0,2022
Donovan Mitchell,28103500.0,30649609.0,2022
Al Horford,27000000.0,29446134.0,2022
Kyle Lowry,26984128.0,29428824.0,2022
Jaylen Brown,26758928.0,29183222.0,2022
DeMar DeRozan,26000000.0,28355537.0,2022
Draymond Green,24026712.0,26203473.0,2022
Nikola Vucevic,24000000.0,26174341.0,2022
Buddy Hield,23073234.0,25163613.0,2022
John Collins,23000000.0,25083744.0,2022
Malcolm Brogdon,21700000.0,23665967.0,2022
Tim Hardaway Jr,21306816.0,23237161.0,2022
Mike Conley,21000000.0,22902549.0,2022
Gary Harris,20932143.0,22828544.0,2022
Danilo Gallinari,20475000.0,22329985.0,2022
Harrison Barnes,20284091.0,22121780.0,2022
Jerami Grant,20002500.0,21814678.0,2022
Jarrett Allen,20000000.0,21811951.0,2022
Julius Randle,19800000.0,21593832.0,2022
Fred VanVleet,19675926.0,21458517.0,2022
Zach LaVine,19500000.0,21266652.0,2022
Goran Dragic,19348907.0,21101870.0,2022
Spencer Dinwiddie,19314284.0,21064111.0,2022
Bojan Bogdanovic,18700000.0,20394174.0,2022
Lonzo Ball,18604651.0,20290187.0,2022
Domantas Sabonis,18500000.0,20176055.0,2022
Eric Gordon,18218818.0,19869398.0,2022
Eric Bledsoe,18125000.0,19767081.0,2022
Bogdan Bogdanovic,18000000.0,19630756.0,2022
Myles Turner,18000000.0,19630756.0,2022
Terry Rozier,17905263.0,19527436.0,2022
Ricky Rubio,17800000.0,19412636.0,2022
Clint Capela,17603448.0,19198277.0,2022
Caris LeVert,17500000.0,19085457.0,2022
Jonathan Isaac,17400000.0,18976397.0,2022
Joe Harris,17357143.0,18929658.0,2022
Evan Fournier,17142857.0,18695958.0,2022
Steven Adams,17073171.0,18619958.0,2022
Markelle Fultz,16500000.0,17994860.0,2022
Aaron Gordon,16409091.0,17895714.0,2022
Gary Trent Jr,16225000.0,17694945.0,2022
OG Anunoby,16071429.0,17527461.0,2022
Davis Bertans,16000000.0,17449561.0,2022
Lauri Markkanen,15690909.0,17112467.0,2022
Derrick White,15678571.0,17099011.0,2022
Duncan Robinson,15650000.0,17067852.0,2022
Marcus Morris,15627907.0,17043757.0,2022
Will Barton,15625000.0,17040587.0,2022
Norman Powell,15517242.0,16923066.0,2022
Dejounte Murray,15428880.0,16826699.0,2022
Malik Beasley,14491964.0,15804900.0,2022
Patrick Beverley,14320987.0,15618433.0,2022
Thaddeus Young,14190000.0,15475579.0,2022
Jonas Valanciunas,14000000.0,15268366.0,2022
Marcus Smart,13839285.0,15093090.0,2022
Doug McDermott,13750000.0,14995716.0,2022
Christian Wood,13666667.0,14904833.0,2022
Derrick Rose,13445120.0,14663215.0,2022
Luke Kennard,13347727.0,14556998.0,2022
Taurean Prince,13334375.0,14542437.0,2022
Brook Lopez,13302325.0,14507483.0,2022
Kentavious Caldwell-Pope,13038862.0,14220151.0,2022
Joe Ingles,13036364.0,14217427.0,2022
Kyle Kuzma,13000000.0,14177768.0,2022
Robert Covington,12975471.0,14151017.0,2022
TJ Warren,12940000.0,14112332.0,2022
Deandre Ayton,12632950.0,13777464.0,2022
Terrence Ross,12500000.0,13632469.0,2022
Jordan Clarkson,12420000.0,13545221.0,2022
Dillon Brooks,12200000.0,13305290.0,2022
Kelly Olynyk,12195122.0,13299970.0,2022
Nicolas Batum,12026998.0,13116613.0,2022
Kelly Oubre,12000000.0,13087170.0,2022
Jusuf Nurkic,12000000.0,13087170.0,2022
Josh Hart,12000000.0,13087170.0,2022
Josh Richardson,11615328.0,12667648.0,2022
Marvin Bagley,11312114.0,12336964.0,2022
DeAndre Jordan,11109327.0,12115804.0,2022
Dwight Powell,11080125.0,12083957.0,2022
Devonte Graham,11000000.0,11996573.0,2022
Zion Williamson,10733400.0,11705820.0,2022
Larry Nance Jr,10690909.0,11659479.0,2022
Jeremy Lamb,10500000.0,11451274.0,2022
Reggie Jackson,10384500.0,11325310.0,2022
Richaun Holmes,10384500.0,11325310.0,2022
Al-Farouq Aminu,10335621.0,11272002.0,2022
Anthony Edwards,10245480.0,11173695.0,2022
Luka Doncic,10174391.0,11096166.0,2022
Cade Cunningham,10050120.0,10960636.0,2022
Danny Green,10000000.0,10905975.0,2022
Tomas Satoransky,10000000.0,10905975.0,2022
Tristan Thompson,9946611.0,10847749.0,2022
Kyle Anderson,9937150.0,10837431.0,2022
Montrezl Harrell,9720900.0,10601590.0,2022
Derrick Jones,9720900.0,10601590.0,2022
Serge Ibaka,9720900.0,10601590.0,2022
Derrick Favors,9720900.0,10601590.0,2022
Jae Crowder,9720900.0,10601590.0,2022
Ja Morant,9603360.0,10473401.0,2022
Reggie Bullock,9536000.0,10399938.0,2022
Alec Burks,9536000.0,10399938.0,2022
Talen Horton-Tucker,9500000.0,10360677.0,2022
Mason Plumlee,9248333.0,10086209.0,2022
Jaren Jackson Jr,9180560.0,10012296.0,2022
James Wiseman,9166800.0,9997289.0,2022
Jalen Green,8992080.0,9806740.0,2022
De'Anthony Melton,8805976.0,9603776.0,2022
Nerlens Noel,8800000.0,9597258.0,2022
Royce O'Neale,8800000.0,9597258.0,2022
Maxi Kleber,8750000.0,9542728.0,2022
Jakob Poeltl,8750000.0,9542728.0,2022
Thomas Bryant,8666667.0,9451846.0,2022
RJ Barrett,8623920.0,9405226.0,2022
Alex Caruso,8600000.0,9379139.0,2022
Delon Wright,8526316.0,9298779.0,2022
Dario Saric,8510000.0,9280985.0,2022
Monte Morris,8449074.0,9214539.0,2022
Tyus Jones,8376286.0,9135157.0,2022
Trae Young,8326471.0,9080829.0,2022
Daniel Theis,8280351.0,9030530.0,2022
LaMelo Ball,8231760.0,8977537.0,2022
Seth Curry,8207518.0,8951099.0,2022
JaMychal Green,8200000.0,8942900.0,2022
Cedi Osman,8133334.0,8870194.0,2022
Evan Mobley,8075160.0,8806749.0,2022
De'Andre Hunter,7775400.0,8479832.0,2022
DJ Augustin,7622467.0,8313044.0,2022
Mo Bamba,7568743.0,8254452.0,2022
Ivica Zubac,7518518.0,8199677.0,2022
Rajon Rondo,7500000.0,8179481.0,2022
TJ McConnell,7500000.0,8179481.0,2022
Patrick Williams,7422000.0,8094415.0,2022
Cory Joseph,7310000.0,7972268.0,2022
Scottie Barnes,7280400.0,7939986.0,2022
Darius Garland,7040880.0,7678766.0,2022
Chris Boucher,7020000.0,7655995.0,2022
PJ Tucker,7000000.0,7634183.0,2022
Zach Collins,7000000.0,7634183.0,2022
Wendell Carter,6920027.0,7546964.0,2022
Juan Hernangomez,6803190.0,7419542.0,2022
Isaac Okoro,6720720.0,7329600.0,2022
Jalen Suggs,6592920.0,7190222.0,2022
Cameron Payne,6500000.0,7088884.0,2022
Joakim Noah,6431666.0,7014359.0,2022
Jarrett Culver,6395160.0,6974546.0,2022
Khem Birch,6350000.0,6925294.0,2022
Collin Sexton,6349671.0,6924935.0,2022
Onyeka Okongwu,6104280.0,6657312.0,2022
Justin Holiday,6006420.0,6550587.0,2022
Josh Giddey,5988000.0,6530498.0,2022
Patrick Mills,5890000.0,6423619.0,2022
Dennis Schroeder,5890000.0,6423619.0,2022
Rudy Gay,5890000.0,6423619.0,2022
Kevin Knox,5845978.0,6375609.0,2022
Coby White,5837760.0,6366646.0,2022
Timofey Mozgov,5573333.0,6078263.0,2022
Killian Hayes,5572680.0,6077551.0,2022
Mikal Bridges,5557725.0,6061241.0,2022
Shai Gilgeous-Alexander,5495532.0,5993413.0,2022
Jonathan Kuminga,5466360.0,5961598.0,2022
Miles Bridges,5421493.0,5912667.0,2022
Jaxson Hayes,5348280.0,5832821.0,2022
Pat Connaughton,5333334.0,5816521.0,2022
Kris Dunn,5317430.0,5799175.0,2022
George Hill,5275491.0,5753437.0,2022
Michael Porter,5258735.0,5735163.0,2022
Dewayne Dedmon,5256308.0,5732516.0,2022
Ryan Anderson,5214583.0,5687011.0,2022
Hamidou Diallo,5200000.0,5671107.0,2022
Kevon Looney,5178572.0,5647738.0,2022
Troy Brown,5170564.0,5639004.0,2022
Obi Toppin,5105160.0,5567675.0,2022
Franz Wagner,5007840.0,5461538.0,2022
Josh Jackson,5005350.0,5458822.0,2022
Louis Williams,5000000.0,5452987.0,2022
Kendrick Nunn,5000000.0,5452987.0,2022
Luol Deng,5000000.0,5452987.0,2022
Robin Lopez,5000000.0,5452987.0,2022
JaVale McGee,5000000.0,5452987.0,2022
Danuel House,4997424.0,5450176.0,2022
Rui Hachimura,4916160.0,5361552.0,2022
Garrett Temple,4910000.0,5354834.0,2022
Taj Gibson,4910000.0,5354834.0,2022
Torrey Craig,4878049.0,5319988.0,2022
Bruce Brown,4736102.0,5165181.0,2022
Deni Avdija,4692840.0,5117999.0,2022
Donte DiVincenzo,4675830.0,5099448.0,2022
Cam Reddish,4670160.0,5093265.0,2022
David Nwaba,4650000.0,5071278.0,2022
Furkan Korkmaz,4629630.0,5049063.0,2022
Davion Mitchell,4603200.0,5020238.0,2022
Jeff Green,4500000.0,4907689.0,2022
Bryn Forbes,4500000.0,4907689.0,2022
Ishmael Smith,4500000.0,4907689.0,2022
Jalen Smith,4458000.0,4861884.0,2022
Lonnie Walker,4447896.0,4850864.0,2022
Cameron Johnson,4437000.0,4838981.0,2022
Ziaire Williams,4373040.0,4769226.0,2022
Bobby Portis,4347600.0,4741482.0,2022
Moe Harkless,4347600.0,4741482.0,2022
Kevin Huerter,4253357.0,4638700.0,2022
Devin Vassell,4235160.0,4618855.0,2022
Chandler Hutchison,4224186.0,4606886.0,2022
Willie Cauley-Stein,4220083.0,4602412.0,2022
PJ Washington,4215120.0,4596999.0,2022
James Bouknight,4154400.0,4530778.0,2022
Jevon Carter,4107149.0,4479246.0,2022
Josh Okogie,4087904.0,4458258.0,2022
Grayson Allen,4054695.0,4422040.0,2022
Jarred Vanderbilt,4050000.0,4416920.0,2022
Tyrese Haliburton,4023600.0,4388128.0,2022
Tyler Herro,4004280.0,4367058.0,2022
Gorgui Dieng,4000000.0,4362390.0,2022
Dorian Finney-Smith,4000000.0,4362390.0,2022
Terence Davis,4000000.0,4362390.0,2022
Aaron Holiday,3980551.0,4341179.0,2022
Josh Primo,3946800.0,4304370.0,2022
Jake Layman,3940184.0,4297155.0,2022
Anfernee Simons,3938818.0,4295665.0,2022
Justise Winslow,3902439.0,4255990.0,2022
Kira Lewis,3822240.0,4168525.0,2022
Romeo Langford,3804360.0,4149025.0,2022
Sekou Doumbouya,3799131.0,4143322.0,2022
Landry Shamet,3768342.0,4109744.0,2022
Chris Duarte,3749400.0,4089086.0,2022
Alex Len,3732000.0,4070110.0,2022
Robert Williams,3661976.0,3993742.0,2022
Aaron Nesmith,3631200.0,3960177.0,2022
Moses Moody,3562200.0,3884926.0,2022
Boban Marjanovic,3500000.0,3817091.0,2022
Mike Muscala,3500000.0,3817091.0,2022
Cole Anthony,3449400.0,3761907.0,2022
Corey Kispert,3383640.0,3690189.0,2022
Luka Samanic,3355239.0,3659215.0,2022
Michael Carter-Williams,3300000.0,3598972.0,2022
Georges Niang,3300000.0,3598972.0,2022
Isaiah Stewart,3277080.0,3573975.0,2022
Chuma Okeke,3277080.0,3573975.0,2022
Nickeil Alexander-Walker,3261480.0,3556962.0,2022
Alperen Sengun,3214680.0,3505922.0,2022
Jon Leuer,3169348.0,3456483.0,2022
Trey Burke,3150000.0,3435382.0,2022
Aleksej Pokusevski,3113160.0,3395204.0,2022
Facundo Campazzo,3100000.0,3380852.0,2022
Goga Bitadze,3098400.0,3379107.0,2022
Trey Murphy,3053760.0,3330423.0,2022
Sterling Brown,3000000.0,3271792.0,2022
Frank Jackson,3000000.0,3271792.0,2022
Josh Green,2957520.0,3225464.0,2022
Tre Mann,2901240.0,3164085.0,2022
Andrew Nicholson,2844429.0,3102127.0,2022
Matisse Thybulle,2840160.0,3097471.0,2022
Saddiq Bey,2824320.0,3080196.0,2022
Kai Jones,2770560.0,3021566.0,2022
Brandon Clarke,2726880.0,2973928.0,2022
Precious Achiuwa,2711280.0,2956915.0,2022
Marc Gasol,2692991.0,2936969.0,2022
Jalen Johnson,2659680.0,2900640.0,2022
LaMarcus Aldridge,2641691.0,2881021.0,2022
James Johnson,2641691.0,2881021.0,2022
Ed Davis,2641691.0,2881021.0,2022
Andre Iguodala,2641691.0,2881021.0,2022
Enes Kanter,2641691.0,2881021.0,2022
Avery Bradley,2641691.0,2881021.0,2022
Carmelo Anthony,2641691.0,2881021.0,2022
Wayne Ellington,2641691.0,2881021.0,2022
Trevor Ariza,2641691.0,2881021.0,2022
Dwight Howard,2641691.0,2881021.0,2022
Udonis Haslem,2641691.0,2881021.0,2022
Markieff Morris,2641691.0,2881021.0,2022
E'Twaun Moore,2641691.0,2881021.0,2022
Paul Millsap,2641691.0,2881021.0,2022
Grant Williams,2617800.0,2854966.0,2022
Tyrese Maxey,2602920.0,2838738.0,2022
Keon Johnson,2553240.0,2784557.0,2022
Darius Bazley,2513040.0,2740715.0,2022
Trey Lyles,2500000.0,2726493.0,2022
Zeke Nnaji,2498760.0,2725141.0,2022
Isaiah Jackson,2451240.0,2673316.0,2022
Ty Jerome,2412840.0,2631437.0,2022
Andre Drummond,2401537.0,2619110.0,2022
Austin Rivers,2401537.0,2619110.0,2022
Kent Bazemore,2401537.0,2619110.0,2022
Hassan Whiteside,2401537.0,2619110.0,2022
Otto Porter,2389641.0,2606136.0,2022
Victor Oladipo,2389641.0,2606136.0,2022
Tony Snell,2389641.0,2606136.0,2022
Solomon Hill,2389641.0,2606136.0,2022
Ben McLemore,2389641.0,2606136.0,2022
Cody Zeller,2389641.0,2606136.0,2022
Usman Garuba,2353320.0,2566525.0,2022
Leandro Bolmaro,2353320.0,2566525.0,2022
Willy Hernangomez,2327220.0,2538060.0,2022
Edmond Sumner,2320000.0,2530186.0,2022
Nassir Little,2316240.0,2526085.0,2022
RJ Hampton,2303040.0,2511689.0,2022
DeAndre Bembry,2271045.0,2476795.0,2022
Josh Christopher,2259240.0,2463921.0,2022
Monta Ellis,2245400.0,2448827.0,2022
Drew Eubanks,2239820.0,2442742.0,2022
Rodney Hood,2239544.0,2442441.0,2022
Elfrid Payton,2239544.0,2442441.0,2022
Dylan Windler,2239200.0,2442066.0,2022
Immanuel Quickley,2210640.0,2410918.0,2022
John Konchar,2200000.0,2399314.0,2022
Quentin Grimes,2168640.0,2365113.0,2022
Jordan Poole,2161440.0,2357261.0,2022
Bol Bol,2161152.0,2356947.0,2022
Keldon Johnson,2145720.0,2340117.0,2022
Payton Pritchard,2137440.0,2331086.0,2022
Jahlil Okafor,2130023.0,2322997.0,2022
Bones Hyland,2096880.0,2286852.0,2022
Nemanja Bjelica,2089448.0,2278746.0,2022
Frank Kaminsky,2089448.0,2278746.0,2022
Raul Neto,2089448.0,2278746.0,2022
Udoka Azubuike,2075880.0,2263949.0,2022
Jaden McDaniels,2063280.0,2250208.0,2022
Malachi Flynn,2048040.0,2233587.0,2022
DeMarcus Cousins,2038942.0,2223664.0,2022
Cam Thomas,2036280.0,2220762.0,2022
Desmond Bane,2033160.0,2217359.0,2022
Jaden Springer,2023680.0,2207020.0,2022
Day'Ron Sharpe,2009160.0,2191185.0,2022
Garrison Mathews,2000000.0,2181195.0,2022
Jordan McLaughlin,2000000.0,2181195.0,2022
Jeremiah Robinson-Earl,2000000.0,2181195.0,2022
Theo Maledon,2000000.0,2181195.0,2022
Kenrich Williams,2000000.0,2181195.0,2022
Abdel Nader,2000000.0,2181195.0,2022
Santiago Aldama,1994520.0,2175218.0,2022
Damian Jones,1977011.0,2156123.0,2022
Wesley Matthews,1958495.0,2135929.0,2022
Timothe Luwawu,1939350.0,2115050.0,2022
Rodney McGruder,1939350.0,2115050.0,2022
Moses Brown,1933909.0,2109116.0,2022
Wesley Iwundu,1926834.0,2101400.0,2022
Jose Alvarado,1925406.0,2099843.0,2022
Damion Lee,1910860.0,2083979.0,2022
PJ Dozier,1910860.0,2083979.0,2022
Killian Tillie,1901625.0,2073907.0,2022
Tyrell Terry,1869438.0,2038804.0,2022
Larry Sanders,1865546.0,2034559.0,2022
Carsen Edwards,1859365.0,2027818.0,2022
Shake Milton,1846738.0,2014047.0,2022
Jalen Brunson,1802057.0,1965319.0,2022
Mitchell Robinson,1802057.0,1965319.0,2022
Tony Bradley,1789256.0,1951358.0,2022
Frank Ntilikina,1789256.0,1951358.0,2022
Semi Ojeleye,1789256.0,1951358.0,2022
Malik Monk,1789256.0,1951358.0,2022
Dennis Smith,1789256.0,1951358.0,2022
Didi Louzada,1786878.0,1948764.0,2022
Nicolas Claxton,1782621.0,1944122.0,2022
Jalen McDaniels,1782621.0,1944122.0,2022
Cody Martin,1782621.0,1944122.0,2022
Dean Wade,1782621.0,1944122.0,2022
Vlatko Cancar,1782621.0,1944122.0,2022
Kevin Porter,1782621.0,1944122.0,2022
Bruno Fernando,1782621.0,1944122.0,2022
Terance Mann,1782621.0,1944122.0,2022
Jaylen Nowell,1782621.0,1944122.0,2022
Naz Reid,1782621.0,1944122.0,2022
Isaiah Roby,1782621.0,1944122.0,2022
Luguentz Dort,1782621.0,1944122.0,2022
KZ Okpala,1782621.0,1944122.0,2022
Eric Paschall,1782621.0,1944122.0,2022
Daniel Gafford,1782621.0,1944122.0,2022
Chimezie Metu,1762796.0,1922501.0,2022
Yuta Watanabe,1762796.0,1922501.0,2022
Armoni Brooks,1739065.0,1896619.0,2022
Isaiah Hartenstein,1729217.0,1885879.0,2022
Thanasis Antetokounmpo,1729217.0,1885879.0,2022
Moritz Wagner,1729217.0,1885879.0,2022
Keita Bates-Diop,1729217.0,1885879.0,2022
Sviatoslav Mykhailiuk,1729217.0,1885879.0,2022
Isaac Bonga,1729217.0,1885879.0,2022
Juan Toscano-Anderson,1701593.0,1855753.0,2022
Oshae Brissett,1701593.0,1855753.0,2022
Herb Jones,1700000.0,1854015.0,2022
Gabriel Deck,1690507.0,1843662.0,2022
Matt Thomas,1669178.0,1820401.0,2022
Javonte Green,1669178.0,1820401.0,2022
Gary Payton II,1669178.0,1820401.0,2022
Max Strus,1669178.0,1820401.0,2022
Gabe Vincent,1669178.0,1820401.0,2022
Robert Woodard,1619015.0,1765693.0,2022
Lance Stephenson,1614825.0,1761124.0,2022
Deividas Sirvydis,1603559.0,1748837.0,2022
Daniel Oturu,1603559.0,1748837.0,2022
Kevin Pangos,1569178.0,1711341.0,2022
Bismack Biyombo,1518213.0,1655759.0,2022
Nick Richards,1517981.0,1655506.0,2022
Lamar Stevens,1517981.0,1655506.0,2022
KJ Martin,1517981.0,1655506.0,2022
Jae'Sean Tate,1517981.0,1655506.0,2022
Sam Merrill,1517981.0,1655506.0,2022
Xavier Tillman,1517981.0,1655506.0,2022
Jordan Nwora,1517981.0,1655506.0,2022
Naji Marshall,1517981.0,1655506.0,2022
Paul Reed,1517981.0,1655506.0,2022
Isaiah Joe,1517981.0,1655506.0,2022
CJ Elleby,1517981.0,1655506.0,2022
Elijah Hughes,1517981.0,1655506.0,2022
Jahmi'us Ramsey,1517981.0,1655506.0,2022
Tre Jones,1517981.0,1655506.0,2022
Anthony Gill,1517981.0,1655506.0,2022
Vernon Carey,1517981.0,1655506.0,2022
Isaiah Todd,1500000.0,1635896.0,2022
Saben Lee,1489065.0,1623970.0,2022
Omer Yurtseven,1489065.0,1623970.0,2022
JR Smith,1456667.0,1588637.0,2022
Stanley Johnson,1368998.0,1493025.0,2022
Duane Washington Jr,1346676.0,1468681.0,2022
Aaron Wiggins,1305761.0,1424059.0,2022
Marquese Chriss,1292900.0,1410033.0,2022
JT Thor,1250000.0,1363246.0,2022
DeMarre Carroll,1242340.0,1354892.0,2022
Jabari Parker,1168286.0,1274129.0,2022
Alfonzo McKinnie,1090007.0,1188758.0,2022
Zhaire Smith,1068200.0,1164976.0,2022
Jason Preston,1062303.0,1158545.0,2022
Isaiah Livers,1057260.0,1153045.0,2022
Denzel Valentine,1005633.0,1096740.0,2022
Alize Johnson,1003740.0,1094675.0,2022
Kyle Singler,999200.0,1089725.0,2022
Kelan Martin,993760.0,1083792.0,2022
Miye Oni,946261.0,1031989.0,2022
Ayo Dosunmu,925258.0,1009084.0,2022
Marko Simonovic,925258.0,1009084.0,2022
Luka Garza,925258.0,1009084.0,2022
BJ Boston,925258.0,1009084.0,2022
Austin Reaves,925258.0,1009084.0,2022
Miles McBride,925258.0,1009084.0,2022
Vit Krejci,925258.0,1009084.0,2022
Charles Bassey,925258.0,1009084.0,2022
Greg Brown,925258.0,1009084.0,2022
Jock Landale,925258.0,1009084.0,2022
Dalano Banton,925258.0,1009084.0,2022
Jared Butler,925258.0,1009084.0,2022
Daishen Nix,923078.0,1006706.0,2022
Isaiah Thomas,910926.0,993452.0,2022
Terry Taylor,895125.0,976221.0,2022
Mamadi Diakite,869078.0,947814.0,2022
Caleb Martin,844011.0,920476.0,2022
Brad Wanamaker,814918.0,888747.0,2022
Luke Kornet,812364.0,885961.0,2022
Wayne Selden,812363.0,885961.0,2022
Gary Clark,811213.0,884706.0,2022
Ryan Arcidiacono,774727.0,844915.0,2022
Trendon Watford,768830.0,838484.0,2022
Patrick Patterson,737067.0,803843.0,2022
Devontae Cacok,726128.0,791913.0,2022
Admiral Schofield,723741.0,789309.0,2022
Ishmail Wainright,707893.0,772025.0,2022
Shaun Livingston,666666.0,727064.0,2022
Malik Fitts,630874.0,688028.0,2022
Sam Hauser,619498.0,675623.0,2022
Greg Monroe,612805.0,668323.0,2022
Amir Coffey,573576.0,625540.0,2022
Joe Wieskamp,563663.0,614729.0,2022
Keifer Sykes,558345.0,608929.0,2022
Haywood Highsmith,547701.0,597321.0,2022
Nik Stauskas,534993.0,583461.0,2022
Davon Reed,532398.0,580631.0,2022
Wenyen Gabriel,522015.0,569306.0,2022
Skylar Mays,510907.0,557193.0,2022
Georgios Kalaitzakis,499852.0,545137.0,2022
RJ Nembhard,491876.0,536438.0,2022
Chris Silva,479650.0,523105.0,2022
Kessler Edwards,463211.0,505176.0,2022
Trent Forrest,463211.0,505176.0,2022
Sharife Cooper,462629.0,504542.0,2022
Brodric Thomas,462629.0,504542.0,2022
David Duke,462629.0,504542.0,2022
Scottie Lewis,462629.0,504542.0,2022
Arnoldas Kulboka,462629.0,504542.0,2022
Tyler Cook,462629.0,504542.0,2022
Markus Howard,462629.0,504542.0,2022
Jamorko Pickett,462629.0,504542.0,2022
Sean Chris Smith,462629.0,504542.0,2022
Chris Chiozza,462629.0,504542.0,2022
Jay Scrubb,462629.0,504542.0,2022
Yves Pons,462629.0,504542.0,2022
Sandro Mamukelashvili,462629.0,504542.0,2022
McKinley Wright,462629.0,504542.0,2022
Nathan Knight,462629.0,504542.0,2022
Jericho Sims,462629.0,504542.0,2022
Ignas Brazdeikis,462629.0,504542.0,2022
Keljin Blevins,462629.0,504542.0,2022
Neemias Queta,462629.0,504542.0,2022
David Johnson,462629.0,504542.0,2022
Justin Champagnie,462629.0,504542.0,2022
Joel Ayayi,462629.0,504542.0,2022
Cassius Winston,462629.0,504542.0,2022
Justin Anderson,445828.0,486218.0,2022
Theo Pinson,440710.0,480637.0,2022
Charlie Brown,431151.0,470212.0,2022
Langston Galloway,386127.0,421108.0,2022
James Ennis,386127.0,421107.0,2022
Tim Frazier,386127.0,421108.0,2022
Kyle Guy,383079.0,417785.0,2022
Sam Dekker,350000.0,381709.0,2022
Quinndary Weatherspoon,346491.0,377882.0,2022
Brandon Goodwin,343988.0,375152.0,2022
Malcolm Hill,324373.0,353759.0,2022
Louis King,316396.0,345060.0,2022
Justin Jackson,308493.0,336441.0,2022
Shaquille Harrison,308493.0,336441.0,2022
DJ Wilson,308493.0,336441.0,2022
Jeff Dowtin,305761.0,333460.0,2022
Trevelin Queen,303102.0,330562.0,2022
Paul Watson,303102.0,330562.0,2022
Myles Powell,300443.0,327662.0,2022
Jontay Porter,300000.0,327179.0,2022
Mason Jones,295125.0,321862.0,2022
Eugene Omoruyi,281831.0,307364.0,2022
Brandon Knight,274672.0,299556.0,2022
Justin Robinson,265953.0,290047.0,2022
Ja'Vonte Smart,265878.0,289965.0,2022
Mychal Mulder,257902.0,281266.0,2022
Tyler Johnson,257418.0,280738.0,2022
Cassius Stanley,256734.0,279993.0,2022
Zylan Cheatham,256734.0,279993.0,2022
Devon Dotson,239291.0,260970.0,2022
Marcus Garrett,236632.0,258070.0,2022
Lindell Wigginton,233973.0,255170.0,2022
Jay Huff,225997.0,246471.0,2022
Olivier Sarr,223339.0,243572.0,2022
Aaron Henry,223338.0,243571.0,2022
Freddie Gillespie,221156.0,241191.0,2022
JaQuori McLaughlin,220679.0,240671.0,2022
Rayjon Tucker,220639.0,240628.0,2022
Tacko Fall,218021.0,237773.0,2022
Petr Cornelie,218021.0,237773.0,2022
Juwan Morgan,211046.0,230166.0,2022
Damyean Dotson,205662.0,224294.0,2022
Xavier Moon,202069.0,220375.0,2022
Tyrone Wallace,198760.0,216767.0,2022
Norvel Pelle,191860.0,209242.0,2022
Jaylen Hoard,191860.0,209242.0,2022
Tremont Waters,191860.0,209242.0,2022
Reggie Perry,188272.0,205328.0,2022
Devin Cannady,185578.0,202390.0,2022
Brandon Williams,180798.0,197177.0,2022
Moses Wright,172821.0,188477.0,2022
DeJon Jarreau,172821.0,188477.0,2022
Dakota Mathias,171156.0,186662.0,2022
Matt Mooney,171156.0,186662.0,2022
Daulton Hommes,167504.0,182679.0,2022
Grant Riller,162186.0,176879.0,2022
Lindy Waters III,159527.0,173979.0,2022
CJ Miles,151821.0,165575.0,2022
