player_name,season,team,mp,raptor_offense,raptor_defense,raptor_total,war_total,salary,inf_adj_salary,player_val,3_year_average_val,lr_average_val
Omer Asik,2015,NOP,1982,-1.99,2.36,0.38,3.13,14898938.0,18522546.0,8004607.82,5509372.22,5509372.22
Omer Asik,2016,NOP,1178,-3.46,-0.54,-4.0,-0.75,9213483.0,11440157.0,-2101204.37,2972513.36,2972513.36
Omer Asik,2017,NOP,482,-4.19,-1.42,-5.6,-0.7,9904494.0,12176727.0,-2477963.77,1141813.23,1609894.08
Omer Asik,2018,CHI,61,-6.44,-7.09,-13.53,-0.34,10595505.0,12816903.0,-1355254.4,-2175590.46,898394.61
Omer Asik,2018,NOP,121,-6.26,1.11,-5.15,-0.15,10595505.0,12816903.0,-592348.84,-2175590.46,898394.61
Deni Avdija,2021,WAS,1257,-2.43,0.63,-1.8,0.61,4469160.0,5136837.0,3228968.61,3228968.61,3228968.61
Deni Avdija,2022,WAS,1984,-0.91,2.03,1.11,3.91,4692840.0,5117999.0,19277303.25,11253135.93,11253135.93
Joel Ayayi,2022,WAS,20,-7.6,4.28,-3.32,-0.01,462629.0,504542.0,-27743.24,-27743.24,-27743.24
Gustavo Ayon,2014,ATL,429,-3.62,3.69,0.07,0.62,1500000.0,1903464.0,1498169.2,1498169.2,1498169.2
Deandre Ayton,2019,PHO,2183,-0.62,-1.68,-2.29,0.51,8175840.0,9613877.0,2174492.64,2174492.64,2174492.64
Deandre Ayton,2020,PHO,1236,-1.21,2.98,1.77,2.85,9562920.0,11062564.0,13894381.84,8034437.24,8034437.24
Deandre Ayton,2021,PHO,2115,-0.01,0.99,0.98,3.99,10018200.0,11514885.0,21160570.61,12409815.03,12409815.03
Deandre Ayton,2022,PHO,1713,-0.68,1.14,0.46,2.8,12632950.0,13777464.0,13789280.5,16281410.98,12754681.4
Udoka Azubuike,2021,UTA,57,-10.05,-4.64,-14.69,-0.35,1977000.0,2272357.0,-1853627.36,-1853627.36,-1853627.36
Udoka Azubuike,2022,UTA,195,-4.79,3.48,-1.31,0.14,2075880.0,2263949.0,702978.17,-575324.6,-575324.6
Chris Babb,2014,BOS,132,-2.49,-1.01,-3.5,-0.05,138403.0,175630.0,-123156.66,-123156.66,-123156.66
Luke Babbitt,2014,NOP,473,1.98,-0.77,1.22,0.95,387995.0,492356.0,2303471.04,2303471.04,2303471.04
Luke Babbitt,2015,NOP,830,0.09,-2.26,-2.17,0.24,981084.0,1219695.0,625969.71,1464720.38,1464720.38
Luke Babbitt,2016,NOP,845,0.97,-2.06,-1.08,0.72,1100602.0,1366590.0,2014773.53,1648071.43,1648071.43
Luke Babbitt,2017,MIA,1065,-0.46,0.16,-0.31,1.32,1227286.0,1508843.0,4684048.64,2441597.29,2407065.73
Luke Babbitt,2018,ATL,570,0.41,-2.49,-2.07,0.2,1974159.0,2388050.0,787556.68,2144911.83,1872835.25
Luke Babbitt,2018,MIA,145,-4.81,-1.49,-6.3,-0.26,1974159.0,2388050.0,-1051643.37,2144911.83,1872835.25
Dwayne Bacon,2018,CHA,713,-3.73,-1.39,-5.12,-0.86,815615.0,986612.0,-3460394.79,-3460394.79,-3460394.79
Dwayne Bacon,2019,CHA,759,0.38,-2.82,-2.43,0.12,1378242.0,1620659.0,525676.03,-1467359.38,-1467359.38
Dwayne Bacon,2020,CHA,687,-5.32,-0.43,-5.75,-1.05,1618520.0,1872334.0,-5117722.81,-2684147.19,-2684147.19
Dwayne Bacon,2021,ORL,1853,-2.89,-1.74,-4.63,-1.77,1678854.0,1929669.0,-9379481.44,-4657176.07,-4357980.75
Cameron Bairstow,2015,CHI,64,-4.5,-3.05,-7.55,-0.16,507336.0,630726.0,-401979.95,-401979.95,-401979.95
Cameron Bairstow,2016,CHI,103,-5.93,0.58,-5.35,-0.14,845059.0,1049289.0,-387561.08,-394770.52,-394770.52
Ron Baker,2017,NYK,857,-2.49,2.06,-0.43,1.01,543471.0,668151.0,3596077.22,3596077.22,3596077.22
Ron Baker,2018,NYK,385,-0.6,1.63,1.03,0.75,4328000.0,5235386.0,2997506.8,3296792.01,3296792.01
Ron Baker,2019,NYK,107,-3.61,5.82,2.21,0.27,4697823.0,5524115.0,1162820.98,2296144.69,2296144.69
Ron Baker,2019,WAS,45,-10.68,-0.86,-11.54,-0.2,4697823.0,5524115.0,-867970.94,2296144.69,2296144.69
LaMelo Ball,2021,CHA,1469,1.15,-0.89,0.26,2.31,7839960.0,9011223.0,12255114.7,12255114.7,12255114.7
LaMelo Ball,2022,CHA,2422,2.71,-0.66,2.05,6.07,8231760.0,8977537.0,29915017.21,21085065.95,21085065.95
Lonzo Ball,2018,LAL,1780,-0.89,1.45,0.56,3.04,6286560.0,7604567.0,12197621.51,12197621.51,12197621.51
Lonzo Ball,2019,LAL,1423,-1.11,0.79,-0.32,1.78,7461960.0,8774433.0,7632284.05,9914952.78,9914952.78
Lonzo Ball,2020,NOP,2025,-0.81,0.23,-0.59,2.26,8719320.0,10086672.0,11027451.96,10285785.84,10285785.84
Lonzo Ball,2021,NOP,1747,1.42,0.4,1.82,4.09,11003782.0,12647709.0,21689268.12,13449668.04,13136656.41
Lonzo Ball,2022,CHI,1212,0.0,2.94,2.94,3.55,18604651.0,20290187.0,17462565.13,16726428.4,14001838.15
Mo Bamba,2019,ORL,766,-5.26,-0.94,-6.19,-1.34,4871280.0,5728082.0,-5775522.58,-5775522.58,-5775522.58
Mo Bamba,2020,ORL,878,-1.26,2.43,1.17,1.74,5697600.0,6591089.0,8518196.31,1371336.87,1371336.87
Mo Bamba,2021,ORL,725,-1.69,-1.63,-3.32,-0.21,5969040.0,6860794.0,-1113213.02,543153.57,543153.57
Mo Bamba,2022,ORL,1824,-2.11,0.58,-1.53,1.14,7568743.0,8254452.0,5597341.61,4334108.3,1806700.58
Desmond Bane,2021,MEM,1519,0.1,-1.63,-1.53,0.94,1936440.0,2225737.0,4986125.66,4986125.66,4986125.66
Desmond Bane,2022,MEM,2266,2.66,0.56,3.22,6.87,2033160.0,2217359.0,33836838.86,19411482.26,19411482.26
Dalano Banton,2022,TOR,696,-2.78,0.23,-2.54,0.07,925258.0,1009084.0,359078.47,359078.47,359078.47
Leandro Barbosa,2014,PHO,368,-0.53,-1.65,-2.18,0.11,650359.0,825290.0,257618.17,257618.17,257618.17
Leandro Barbosa,2015,GSW,982,0.78,-3.12,-2.34,0.2,1448490.0,1800780.0,521958.43,389788.3,389788.3
Leandro Barbosa,2016,GSW,1079,-0.84,-2.22,-3.06,-0.17,2500000.0,3104189.0,-481780.76,99265.28,99265.28
Leandro Barbosa,2017,PHO,963,-0.31,-1.8,-2.11,0.32,4000000.0,4917657.0,1122143.87,387440.51,354984.93
Andrea Bargnani,2014,NYK,1257,-2.9,0.56,-2.34,0.26,11000000.0,13958737.0,633007.88,633007.88,633007.88
Andrea Bargnani,2015,NYK,785,-3.15,-4.96,-8.11,-2.14,12000000.0,14918550.0,-5473186.66,-2420089.39,-2420089.39
Andrea Bargnani,2016,BRK,634,-3.27,-4.14,-7.41,-1.49,1362897.0,1692276.0,-4192315.57,-3010831.45,-3010831.45
Harrison Barnes,2014,GSW,2204,-3.61,-0.55,-4.16,-1.58,2923920.0,3710384.0,-3831705.24,-3831705.24,-3831705.24
Harrison Barnes,2015,GSW,2318,-0.33,-0.09,-0.42,2.75,3049920.0,3791698.0,7029630.85,1598962.8,1598962.8
Harrison Barnes,2016,GSW,2042,-0.61,-0.83,-1.44,1.35,3873398.0,4809504.0,3797733.22,2331886.28,2331886.28
Harrison Barnes,2017,DAL,2803,-1.29,1.05,-0.24,3.55,22116750.0,27190650.0,12594779.59,7807381.22,4897609.61
Harrison Barnes,2018,DAL,2634,-1.36,-0.17,-1.52,1.64,23112004.0,27957547.0,6574702.23,7655738.35,5233028.13
Harrison Barnes,2019,DAL,1584,-0.88,0.38,-0.51,1.81,24107258.0,28347450.0,7758487.09,9134199.72,5733043.0
Harrison Barnes,2019,SAC,949,-0.9,-1.63,-2.52,0.11,24107258.0,28347450.0,474630.26,9134199.72,5733043.0
Harrison Barnes,2020,SAC,2482,-0.27,-1.13,-1.4,1.71,24147727.0,27934540.0,8347217.94,7718345.84,6106496.56
Harrison Barnes,2021,SAC,2102,1.29,-0.13,1.16,4.18,22215909.0,25534890.0,22177214.12,12919183.14,8115336.26
Harrison Barnes,2022,SAC,2587,1.18,-1.69,-0.51,2.97,20284091.0,22121780.0,14614256.53,15046229.53,8837438.51
Matt Barnes,2014,LAC,1735,0.75,-0.28,0.47,2.89,3250000.0,4124172.0,6984852.78,6984852.78,6984852.78
Matt Barnes,2015,LAC,2271,0.95,0.68,1.63,5.13,3396250.0,4222260.0,13097029.92,10040941.35,10040941.35
Matt Barnes,2016,MEM,2190,-0.61,-1.74,-2.35,0.45,3542500.0,4398636.0,1263288.76,7115057.15,7115057.15
Matt Barnes,2017,GSW,410,-1.27,-0.35,-1.63,0.24,6508351.0,8001460.0,834518.87,5781858.49,6082607.06
Matt Barnes,2017,SAC,1367,-0.67,-1.22,-1.88,0.61,6508351.0,8001460.0,2150737.92,5781858.49,6082607.06
Scottie Barnes,2022,TOR,2617,-0.01,0.75,0.74,4.64,7280400.0,7939986.0,22837801.62,22837801.62,22837801.62
RJ Barrett,2020,NYK,1704,-1.81,-2.44,-4.26,-1.32,7839960.0,9069411.0,-6458871.31,-6458871.31,-6458871.31
RJ Barrett,2021,NYK,2511,0.15,-0.36,-0.21,3.27,8231760.0,9461557.0,17359058.95,5450093.82,5450093.82
RJ Barrett,2022,NYK,2417,-0.66,-0.92,-1.58,1.45,8623920.0,9405226.0,7159983.03,6020056.89,6020056.89
Earl Barron,2015,PHO,143,-6.16,-6.58,-12.74,-0.73,390063.0,484931.0,-1869724.61,-1869724.61,-1869724.61
Will Barton,2014,POR,387,-1.15,0.53,-0.62,0.42,788872.0,1001059.0,1013180.95,1013180.95,1013180.95
Will Barton,2015,DEN,683,0.2,0.66,0.87,1.27,915243.0,1137841.0,3233978.34,2090754.98,2090754.98
Will Barton,2015,POR,300,-4.66,1.74,-2.92,-0.03,915243.0,1137841.0,-65649.32,2090754.98,2090754.98
Will Barton,2016,DEN,2353,0.25,-0.6,-0.35,2.88,3533333.0,4387253.0,8080200.13,4087236.7,4087236.7
Will Barton,2017,DEN,1705,1.08,-1.9,-0.82,1.68,3533333.0,4343930.0,5951302.2,5733277.12,4553253.08
Will Barton,2018,DEN,2683,1.26,-0.4,0.86,4.94,3533333.0,4274113.0,19821580.65,11284360.99,7606918.59
Will Barton,2019,DEN,1189,-1.5,-2.25,-3.75,-0.61,11830358.0,13911183.0,-2616271.87,7718870.33,5903053.51
Will Barton,2020,DEN,1916,1.49,1.03,2.52,5.13,12776786.0,14780424.0,25040293.8,14081867.53,8636944.98
Will Barton,2021,DEN,1736,-0.14,-1.87,-2.01,0.65,13723214.0,15773415.0,3467851.0,8630624.31,7990808.24
Will Barton,2022,DEN,2277,-0.63,-0.9,-1.54,1.41,15625000.0,17040587.0,6924086.5,11810743.77,7872283.6
Brandon Bass,2014,BOS,2266,-2.05,-1.17,-3.22,-0.54,6750000.0,8565588.0,-1308649.59,-1308649.59,-1308649.59
Brandon Bass,2015,BOS,1929,-1.71,-1.06,-2.76,-0.01,6950000.0,8640326.0,-28563.28,-668606.44,-668606.44
Brandon Bass,2016,LAL,1342,-0.03,-0.38,-0.42,1.59,3000000.0,3725027.0,4453712.73,1038833.29,1038833.29
Brandon Bass,2017,LAC,577,-0.39,-3.45,-3.84,-0.32,1551659.0,1907631.0,-1129906.84,1098414.2,496648.26
Charles Bassey,2022,PHI,168,-2.31,2.55,0.24,0.26,925258.0,1009084.0,1263609.4,1263609.4,1263609.4
Paris Bass,2022,PHO,7,3.25,-5.26,-2.02,0.0,106352.0,115987.0,14063.43,14063.43,14063.43
Keita Bates-Diop,2019,MIN,503,-3.45,-0.43,-3.88,-0.29,838464.0,985940.0,-1233864.47,-1233864.47,-1233864.47
Keita Bates-Diop,2020,DEN,98,1.59,0.26,1.85,0.23,1416852.0,1639040.0,1114537.39,-1747200.76,-1747200.76
Keita Bates-Diop,2020,MIN,646,-2.59,-2.27,-4.86,-0.69,1416852.0,1639040.0,-3375074.44,-1747200.76,-1747200.76
Keita Bates-Diop,2021,SAS,245,-1.97,0.57,-1.4,0.17,449115.0,516211.0,887658.97,-868914.18,-868914.18
Keita Bates-Diop,2022,SAS,956,-2.58,1.04,-1.54,0.59,1729217.0,1885879.0,2904832.64,510651.52,74522.52
Shane Battier,2014,MIA,1468,0.09,2.66,2.75,4.09,3270000.0,4149551.0,9900675.9,9900675.9,9900675.9
Nicolas Batum,2014,POR,2956,1.89,0.02,1.91,7.12,10920250.0,13857536.0,17226882.83,17226882.83,17226882.83
Nicolas Batum,2015,POR,2380,0.58,-0.25,0.33,3.77,11390500.0,14160812.0,9620702.2,13423792.51,13423792.51
Nicolas Batum,2016,CHA,2448,1.2,-1.78,-0.58,2.75,11860750.0,14727204.0,7708769.58,11518784.87,11518784.87
Nicolas Batum,2017,CHA,2617,0.87,-0.67,0.2,4.0,20869566.0,25657344.0,14172477.77,10500649.85,12182208.1
Nicolas Batum,2018,CHA,1981,1.26,-2.26,-0.99,1.79,22434783.0,27138343.0,7190473.47,9690573.61,11183861.17
Nicolas Batum,2019,CHA,2354,-0.88,-0.23,-1.11,1.98,24000000.0,28221327.0,8497388.63,9953446.62,10736115.75
Nicolas Batum,2020,CHA,505,-0.85,2.69,1.84,1.18,25565217.0,29574319.0,5745900.77,7144587.62,10023227.89
Nicolas Batum,2021,LAC,1835,0.04,2.52,2.56,4.96,11608231.0,13342461.0,26356576.74,13533288.71,12064896.5
Nicolas Batum,2022,LAC,1462,-1.56,1.71,0.15,2.17,12026998.0,13116613.0,10673006.39,14258494.63,11910242.04
Jerryd Bayless,2014,BOS,1036,-0.07,-2.14,-2.21,0.28,3135000.0,3978240.0,687995.54,742059.39,742059.39
Jerryd Bayless,2014,MEM,650,0.25,-2.94,-2.68,0.02,3135000.0,3978240.0,54063.85,742059.39,742059.39
Jerryd Bayless,2015,MIL,1717,-2.14,-0.16,-2.29,0.4,3000000.0,3729637.0,1013420.13,877739.76,877739.76
Jerryd Bayless,2016,MIL,1505,0.17,-0.88,-0.72,1.55,3000000.0,3725027.0,4342858.05,2032779.19,2032779.19
Jerryd Bayless,2017,PHI,71,-2.39,-3.31,-5.7,-0.11,9424084.0,11586104.0,-378416.5,1659287.23,1429980.27
Jerryd Bayless,2018,PHI,925,-2.35,-1.69,-4.05,-0.62,9000000.0,10886893.0,-2470233.36,498069.4,649937.54
Jerryd Bayless,2019,MIN,657,-1.93,-6.13,-8.06,-1.75,8575916.0,10084322.0,-7538393.42,-3462347.76,-714784.28
Aron Baynes,2014,SAS,491,-3.36,-2.38,-5.74,-0.75,788872.0,1001059.0,-1818353.53,-1818353.53,-1818353.53
Aron Baynes,2015,SAS,1122,-1.54,1.85,0.3,1.75,2100000.0,2610746.0,4477690.25,1329668.36,1329668.36
Aron Baynes,2016,DET,1233,-1.81,0.27,-1.53,0.77,6500000.0,8070891.0,2149026.84,1602787.85,1602787.85
Aron Baynes,2017,DET,1163,-1.88,4.5,2.62,3.18,6500000.0,7991193.0,11283865.58,5970194.22,4023057.28
Aron Baynes,2018,BOS,1485,-3.64,3.7,0.06,2.12,4300000.0,5201515.0,8507620.83,7313504.42,4919969.99
Aron Baynes,2019,BOS,821,-1.35,2.98,1.62,1.84,5193600.0,6107095.0,7898780.56,9230088.99,5416438.42
Aron Baynes,2020,PHO,934,-0.96,0.09,-0.88,0.9,5453280.0,6308456.0,4378988.76,6928463.38,5268231.33
Aron Baynes,2021,TOR,980,-5.02,0.68,-4.35,-0.8,7000000.0,8045776.0,-4232084.2,2681895.04,4080691.89
Kent Bazemore,2014,GSW,268,-6.99,-0.46,-7.45,-0.65,762195.0,967207.0,-1570742.4,867452.8,867452.8
Kent Bazemore,2014,LAL,643,-0.56,0.82,0.27,1.01,762195.0,967207.0,2438195.2,867452.8,867452.8
Kent Bazemore,2015,ATL,1324,-2.58,-0.01,-2.59,0.11,2000000.0,2486425.0,274895.86,571174.33,571174.33
Kent Bazemore,2016,ATL,2083,-0.44,1.29,0.85,3.86,2000000.0,2483351.0,10823083.99,3988477.55,3988477.55
Kent Bazemore,2017,ATL,1963,-1.41,1.39,-0.02,2.77,15730337.0,19339102.0,9802227.95,6966735.93,5441915.15
Kent Bazemore,2018,ATL,1789,-0.13,0.71,0.58,3.07,16910112.0,20455398.0,12334151.12,10986487.69,6820362.34
Kent Bazemore,2019,ATL,1643,-2.9,0.6,-2.3,0.39,18089888.0,21271693.0,1661999.69,7932792.92,5960635.24
Kent Bazemore,2020,POR,1111,-3.58,2.47,-1.11,0.94,19269663.0,22291505.0,4568720.5,8244656.04,6643089.82
Kent Bazemore,2020,SAC,577,-1.46,2.99,1.53,1.26,19269663.0,22291505.0,6169096.8,8244656.04,6643089.82
Kent Bazemore,2021,GSW,1333,-1.97,2.67,0.7,2.36,2320044.0,2666650.0,12507521.6,8302446.2,7376143.79
Kent Bazemore,2022,LAL,545,-3.65,3.7,0.05,0.78,2401537.0,2619110.0,3858294.29,9034544.4,6985271.62
Darius Bazley,2020,OKC,1130,-4.59,2.76,-1.82,0.53,2284800.0,2643099.0,2596869.93,2596869.93,2596869.93
Darius Bazley,2021,OKC,1714,-4.58,-0.65,-5.22,-2.17,2399160.0,2757586.0,-11518530.01,-4460830.04,-4460830.04
Darius Bazley,2022,OKC,1924,-3.63,-0.76,-4.39,-1.61,2513040.0,2740715.0,-7944672.84,-5622110.97,-5622110.97
Bradley Beal,2014,WAS,2530,0.3,0.43,0.73,4.48,4319280.0,5481063.0,10835581.11,10835581.11,10835581.11
Bradley Beal,2015,WAS,2107,0.83,0.45,1.28,4.31,4505280.0,5601020.0,11024046.87,10929813.99,10929813.99
Bradley Beal,2016,WAS,1708,0.67,-1.43,-0.76,1.75,5694673.0,7070936.0,4902240.76,8920622.91,8920622.91
Bradley Beal,2017,WAS,2684,4.89,-0.04,4.84,10.47,22116750.0,27190650.0,37105565.51,17677284.38,15966858.56
Bradley Beal,2018,WAS,2977,2.48,0.92,3.4,9.35,23775506.0,28760155.0,37517008.96,26508271.74,20276888.64
Bradley Beal,2019,WAS,3028,4.31,-0.94,3.37,9.58,25434262.0,29907859.0,41170252.42,38597608.96,23759115.94
Bradley Beal,2020,WAS,2053,5.39,-3.75,1.64,4.66,27093018.0,31341708.0,22736100.41,33807787.26,23612970.86
Bradley Beal,2021,WAS,2147,5.31,-2.03,3.29,6.68,28751774.0,33047191.0,35479742.4,33128698.41,25096317.3
Bradley Beal,2022,WAS,1439,1.07,0.6,1.67,3.26,33724200.0,36779530.0,16079010.04,24764950.95,24094394.28
Malik Beasley,2017,DEN,165,-1.07,3.65,2.58,0.45,1627320.0,2000650.0,1610683.46,1610683.46,1610683.46
Malik Beasley,2018,DEN,583,-2.17,-0.44,-2.62,0.04,1700640.0,2057187.0,159217.86,884950.66,884950.66
Malik Beasley,2019,DEN,1879,0.38,-0.91,-0.53,2.13,1773840.0,2085838.0,9144918.83,3638273.38,3638273.38
Malik Beasley,2020,DEN,746,-1.85,1.03,-0.82,0.73,2731713.0,3160096.0,3579681.15,4028937.87,3424374.26
Malik Beasley,2020,MIN,463,1.61,-5.05,-3.44,-0.16,2731713.0,3160096.0,-797004.24,4028937.87,3424374.26
Malik Beasley,2021,MIN,1214,0.71,-2.41,-1.7,0.65,13425895.0,15431678.0,3439397.85,5122331.2,3427378.98
Malik Beasley,2022,MIN,1976,0.69,-2.07,-1.38,1.38,14491964.0,15804900.0,6797311.89,4339795.55,3989034.47
Michael Beasley,2014,MIA,831,-0.9,-0.88,-1.78,0.41,7027424.0,8917632.0,998826.91,998826.91,998826.91
Michael Beasley,2015,MIA,505,-4.04,0.34,-3.7,-0.24,330225.0,410539.0,-624799.36,187013.78,187013.78
Michael Beasley,2016,HOU,363,0.85,-1.32,-0.47,0.43,306526.0,380605.0,1195666.88,523231.48,523231.48
Michael Beasley,2017,MIL,935,0.41,-0.58,-0.17,1.24,1403611.0,1725619.0,4385591.11,1652152.88,1488821.38
Michael Beasley,2018,NYK,1653,-0.1,-1.99,-2.1,0.55,2116955.0,2560784.0,2219872.47,2600376.82,1635031.6
Michael Beasley,2019,LAL,277,-1.62,-3.18,-4.8,-0.29,3500000.0,4115610.0,-1259049.74,1782137.95,1152684.71
Marco Belinelli,2014,SAS,2016,2.78,-1.29,1.49,4.37,2750000.0,3489684.0,10577264.17,10577264.17,10577264.17
Marco Belinelli,2015,SAS,1388,0.26,-3.13,-2.88,-0.09,2873750.0,3572681.0,-228800.14,5174232.01,5174232.01
Marco Belinelli,2016,SAC,1672,-1.12,-2.8,-3.91,-1.0,6060606.0,7525307.0,-2796544.49,2517306.51,2517306.51
Marco Belinelli,2017,CHA,1778,0.14,-2.07,-1.93,0.75,6333333.0,7786290.0,2646791.13,-126184.5,2549677.67
Marco Belinelli,2018,ATL,1210,0.73,-2.54,-1.81,0.58,7082277.0,8567109.0,2335290.11,2297663.25,3448290.76
Marco Belinelli,2018,PHI,737,1.22,-0.88,0.34,1.17,7082277.0,8567109.0,4707453.0,2297663.25,3448290.76
Marco Belinelli,2019,SAS,1815,0.56,-2.11,-1.55,1.12,6153846.0,7236237.0,4802688.58,4830740.94,3674023.73
Marco Belinelli,2020,SAS,883,0.01,-3.43,-3.42,-0.3,5846154.0,6762939.0,-1461003.72,3461475.99,2940448.38
Jordan Bell,2018,GSW,809,0.29,1.87,2.16,2.03,815615.0,986612.0,8150295.38,8150295.38,8150295.38
Jordan Bell,2019,GSW,788,-3.61,0.26,-3.35,-0.24,1378242.0,1620659.0,-1029967.82,3560163.78,3560163.78
Jordan Bell,2020,MEM,21,4.4,-13.42,-9.02,-0.07,250000.0,289204.0,-337275.55,2806436.46,2806436.46
Jordan Bell,2020,MIN,235,-1.33,1.37,0.04,0.34,250000.0,289204.0,1636257.38,2806436.46,2806436.46
Jordan Bell,2021,GSW,15,-1.09,-12.9,-13.99,-0.09,592368.0,680865.0,-460833.12,-354625.2,1771604.94
Jordan Bell,2021,WAS,67,-7.61,0.01,-7.59,-0.16,592368.0,680865.0,-872056.5,-354625.2,1771604.94
Jordan Bell,2022,CHI,2,28.7,-34.69,-5.99,-0.0,102831.0,112147.0,-17275.08,-17060.96,1413828.94
Dragan Bender,2017,PHO,574,-2.55,-0.2,-2.75,0.0,4276320.0,5257369.0,806.69,806.69,806.69
Dragan Bender,2018,PHO,2069,-3.33,-1.03,-4.35,-1.7,4468800.0,5405705.0,-6804777.2,-3401985.26,-3401985.26
Dragan Bender,2019,PHO,826,-4.07,-1.85,-5.92,-1.34,4661280.0,5481146.0,-5763987.38,-4189319.3,-4189319.3
Dragan Bender,2020,GSW,195,-2.62,-1.85,-4.47,-0.17,189700.0,219448.0,-841321.25,-4358179.47,-3268432.93
Dragan Bender,2020,MIL,91,0.02,-1.31,-1.29,0.07,189700.0,219448.0,335547.41,-4358179.47,-3268432.93
Anthony Bennett,2014,CLE,663,-5.2,-2.38,-7.58,-1.65,5324280.0,6756384.0,-3984919.81,-3984919.81,-3984919.81
Anthony Bennett,2015,MIN,894,-2.56,-3.63,-6.19,-1.57,5563920.0,6917134.0,-4011476.09,-3998197.95,-3998197.95
Anthony Bennett,2016,TOR,84,-3.08,-7.21,-10.29,-0.33,4597276.0,5708325.0,-912446.42,-2969614.11,-2969614.11
Anthony Bennett,2017,BRK,264,-1.42,-6.25,-7.67,-0.67,1015696.0,1248711.0,-2372863.64,-2432262.05,-2820426.49
Ben Bentil,2017,DAL,10,-17.39,-9.51,-26.9,-0.12,281968.0,346654.0,-437307.38,-437307.38,-437307.38
Davis Bertans,2017,SAS,808,1.09,0.45,1.54,1.77,543471.0,668151.0,6287101.26,6287101.26,6287101.26
Davis Bertans,2018,SAS,1086,0.79,1.8,2.59,2.97,1312611.0,1587806.0,11903105.32,9095103.29,9095103.29
Davis Bertans,2019,SAS,1632,2.27,1.22,3.49,5.21,7000000.0,8231220.0,22384501.06,13524902.55,13524902.55
Davis Bertans,2020,WAS,1583,2.83,-0.63,2.21,4.05,7000000.0,8097730.0,19782378.23,18023328.2,15089271.47
Davis Bertans,2021,WAS,1464,1.91,-0.68,1.22,2.98,15000000.0,17240949.0,15827294.76,19331391.35,15236876.13
Davis Bertans,2022,DAL,306,-0.17,2.01,1.84,0.72,16000000.0,17449561.0,3532248.68,12146517.56,12835710.05
Davis Bertans,2022,WAS,501,-1.51,-3.38,-4.89,-0.55,16000000.0,17449561.0,-2702369.0,12146517.56,12835710.05
Dairis Bertans,2019,NOP,167,-5.79,-5.22,-11.01,-0.7,194220.0,228381.0,-3007234.85,-3007234.85,-3007234.85
Patrick Beverley,2014,HOU,1751,2.2,1.94,4.14,6.09,788872.0,1001059.0,14731834.18,14731834.18,14731834.18
Patrick Beverley,2015,HOU,1727,0.2,0.99,1.19,3.47,915243.0,1137841.0,8862002.15,11796918.16,11796918.16
Patrick Beverley,2016,HOU,2041,1.53,1.83,3.36,6.36,6486486.0,8054111.0,17851941.45,13815259.26,13815259.26
Patrick Beverley,2017,HOU,2058,1.3,2.47,3.77,6.86,6000000.0,7376486.0,24324172.89,17012705.5,16442487.67
Patrick Beverley,2018,LAC,334,0.87,2.2,3.06,1.0,5513514.0,6669448.0,4011205.05,15395773.13,13956231.14
Patrick Beverley,2019,LAC,2137,1.2,1.14,2.33,5.52,5027028.0,5911225.0,23724815.29,17353397.74,15584328.5
Patrick Beverley,2020,LAC,1342,1.4,3.1,4.51,4.95,12345680.0,14281712.0,24159562.73,17298527.69,16809361.96
Patrick Beverley,2021,LAC,832,-0.32,0.02,-0.3,1.03,13333333.0,15325287.0,5486574.35,17790317.46,15394013.51
Patrick Beverley,2022,MIN,1476,1.93,2.0,3.92,5.03,14320987.0,15618433.0,24774192.61,18140109.9,16436255.63
Saddiq Bey,2021,DET,1909,-1.35,-1.94,-3.28,-0.52,2689920.0,3091784.0,-2761621.23,-2761621.23,-2761621.23
Saddiq Bey,2022,DET,2704,0.13,-2.42,-2.29,0.63,2824320.0,3080196.0,3094882.95,166630.86,166630.86
Tyler Bey,2021,DAL,71,-9.09,-3.9,-12.99,-0.37,449115.0,516211.0,-1971162.2,-1971162.2,-1971162.2
Sim Bhullar,2015,SAC,3,9.16,0.6,9.76,0.02,35000.0,43512.0,48256.48,48256.48,48256.48
Andris Biedrins,2014,UTA,45,-6.0,2.88,-3.12,-0.01,9000000.0,11420785.0,-20746.37,-20746.37,-20746.37
Chauncey Billups,2014,DET,309,-2.98,-4.1,-7.08,-0.68,2500000.0,3172440.0,-1649881.27,-1649881.27,-1649881.27
Khem Birch,2018,ORL,578,-0.66,1.46,0.81,1.04,815615.0,986612.0,4185681.38,4185681.38,4185681.38
Khem Birch,2019,ORL,643,0.06,3.58,3.64,2.1,1378242.0,1620659.0,9003165.64,6594423.51,6594423.51
Khem Birch,2020,ORL,922,-2.58,1.13,-1.45,0.61,3000000.0,3470455.0,2963746.37,5384197.8,5384197.8
Khem Birch,2021,ORL,952,-2.01,2.34,0.33,1.48,3011499.0,3461406.0,7877764.85,8135889.25,7148337.28
Khem Birch,2021,TOR,577,-0.92,1.11,0.18,0.86,3011499.0,3461406.0,4562990.88,8135889.25,7148337.28
Khem Birch,2022,TOR,991,-1.56,-0.43,-1.99,0.38,6350000.0,6925294.0,1868635.62,5757712.57,6092396.95
Jabari Bird,2018,BOS,115,-2.22,-3.25,-5.48,-0.16,77250.0,93445.0,-644877.27,-644877.27,-644877.27
Goga Bitadze,2020,IND,471,-4.89,1.46,-3.43,-0.16,2816760.0,3258480.0,-796251.25,-796251.25,-796251.25
